Juliana_Alves,6
Robert_Wilson_Lynd,5
Andrew_Sayers,7
Henry_Bessemer,4
Saikat_Ahamed,7
Thomas_Sinclair_(politician),9
Gelimer,3
Prem_Nazir,10
Ernest_Hollings,7
Efrem_Zimbalist_Jr.,10
Cliff_Viner,6
Henri_Becquerel,6
Chelsea_Charms,5
Ava_Gardner,11
Minna_Planer,7
C.J._Wright,4
Letitia_MacTavish_Hargrave,8
Don_Siegel,8
Birsa_Munda,6
David_Blaine,3
Charles_Macintosh,4
Seneka_Bibile,10
Stanley_Clarke_(businessman),10
Anton_Bruckner,3
Win_Ng,7
Luke_Askew,5
Antipater_of_Sidon,2
Edward_Albee,5
Chaz_Bono,7
Rod_Coronado,6
Titia_Brongersma,7
Gwyneth_Paltrow,4
Benoy_Basu,13
Fred_Ohebshalom,7
Helen_Kelly_(trade_unionist),6
Robert_Stevens_(photo_editor),7
Dan_Aykroyd,4
M._K._Sanu,5
Khalid_Iqbal_Yasir,5
Bob_DeLaney,6
Tikkana,6
"Tremayne_Rodd,_3rd_Baron_Rennell",4
Kerri_Kasem,5
Charles_K._Kao,7
Francis_Galton,8
Martin_Indyk,7
Elizabeth_Cady_Stanton,8
Alice_Walker,4
Aremu_Afolayan,8
Danny_Mountain,7
Merlin_Santana,7
Frei_Tito,7
Sam_Otada,9
Eugenie_Clark,9
Ernest_Jones,6
Jay_Sebring,6
Murder_of_Martha_Moxley,5
"Charles_Gratiot,_Sr.",7
Mildred_Natwick,8
Robert_Ikoja-Odongo,11
Assata_Shakur,4
Jan_Hilgers,8
Georgy_Zhukov,9
Gregory_Hemingway,11
Hassan_Poladi,5
Don_S._Davis,8
Edmund_Gwenn,8
Freddie_Prinze,7
Frank_Overton,10
Omar_Sharif,12
Dwijendranath_Tagore,9
Anmanari_Brown,6
Dayo_Amusa,4
Margaret_Sullavan,9
Sylvia_Tamale,8
Astor_Piazzolla,5
Irene_Ryan,7
Anthony_Fokker,9
B._Gopal,6
Sophiya_Haque,6
Roy_Scheider,9
Antonie_van_Leeuwenhoek,5
Belle_Knox,5
Mazisi_Kunene,5
Giovanni_Falcone,8
Vaughn_Meader,5
Renato_Dulbecco,10
Randy_Pausch,8
Timothy_Oluwole_Obadare,5
Faisal_Islam,10
Rudy_Wiebe,4
Michael_Redgrave,12
Richard_Tompkins,7
Gavinus,3
Elizabeth_Gaskell,7
Henry_Shrapnel,4
Dick_Bruna,4
James_Alan_McPherson,6
Al_Pacino,5
Bob_Black,3
Janet_Liang,13
Henry_Hudson,4
Elizabeth_Bates,7
Clemens_August_of_Bavaria,3
Brian_May,3
Demosthenes,5
Rosamond_Pinchot,7
Nihal_Seneviratne,9
Rosita_Baltazar,6
Katherine_Dunn,6
Carl_Woese,7
Avijit_Roy,8
David_Jones_(artist-poet),5
Khabirat_Kafidipe,5
Henri_Estienne,3
Amos_Nzeyi,8
Coluccio_Salutati,3
Henry_Ernest_Searle,9
Myron_Selznick,7
Humayun_Ahmed,12
Frans_Hals,6
Arnold_Manoff,9
Virginia_Clinton_Kelley,8
Giovan_Francesco_Buonamici,3
John_Cole_(journalist),6
Robert_Hilferty,9
David_Gauthier,4
Kenneth_Choi,6
Bessie_Smith,3
Betty_Grable,10
Gordon_Zahn,9
Giichi_Nomura,5
Cecil_B._DeMille,16
Georg_Maria_Stenz,5
Gene_Wilder,8
Mum_Shirl,7
Sophia_Latjuba,7
Yinka_Ayefele,4
David_Arkenstone,3
Rasiah_Ranjith_Leon,7
John_Ashley_(actor),8
Tony_Cozier,7
Tomson_Highway,5
Mary_Dilys_Glynne,7
Pamela_Mbabazi,12
Sushmita_Mangshatabam,5
Dunni_Olanrewaju,5
Leema_Dhar,4
Ray_Long,5
Kamal_Kumari_Barooah,7
Benon_Biraaro,9
Maximilien_van_Haaster,3
Semra_Sezer,8
Muhammad_Changiz_Khan_Tariqui,9
Jay_Silverheels,12
Alan_Bond,10
Moses_Matovu,4
Jack_Wrather,9
Patrick_Dennis,7
Warren_Hull,7
S._F._Said,5
Donna_M._Loring,5
James_Beckwourth,8
Arthur_Quiller-Couch,10
Charles_Pierce_(female_impersonator),3
Antonio_Banderas,3
Gabriel_Opio,10
Erving_Goffman,11
Andrew_Marvell,5
Frank_Packer,9
Carlos_Menem,6
Hokusai,4
Abraham_Gancwajch,4
Ajay_Data,8
Chandra_Levy,6
John_Frederick_Parker,6
Edmond_Rostand,4
Michelle_Maykin,13
Conrad_Celtes,3
Francesco_Cilea,3
Neil_Hamilton_(actor),5
Albert_Poggio,5
Rohana_Weerasinghe,6
Patricia_Neal,11
Goldie_Hawn,7
Deborah_Bone,5
Georges_Perec,3
Homi_Maneck_Mehta,8
Mel_Blanc,10
Andreas_Vesalius,12
Lee_Harvey_Oswald,9
Gurumayum_Bonny,7
Ponty_Chadha,6
Anne_Neville,8
Johan_Heyns,6
Roshanara,7
Julius_Nyerere,11
Ted_Ashley,4
Dana_Tiger,4
Monica_Ali,7
Kiddu_Makubuya,5
Marcus_M._Spiegel,6
Bobby_Vernon,6
H._S._Doreswamy,8
Bree_O'Mara,6
Shields_Warren,8
Herman_Kasekende,6
Martino_Martini,8
Joseph_Aloysius_Durick,7
Anne_of_Cleves,8
Nikolaos_Ventouras,2
Ida_Rosenthal,8
Muppalaneni_Shiva,7
Emmanuel_Otala,7
Gary_Cooper,10
Ifti_Nasim,6
Michael_Laser,6
Hrishikesh_Pandey,10
Sally_Ride,8
Francisco_Cavalcanti_Pontes_de_Miranda,9
Antonio_Stradivari,4
Spencer_Hawken,4
Clive_Sinclair,3
Edward_Alfred_Cowper,8
Idah_Nantaba,8
Charles_Lindbergh,10
Elisha_Cook_Jr.,8
Subhas_Chandra_Bose,15
Mamidipudi_Venkatarangayya,10
Alessandro_Manzoni,5
Neil_Heywood,10
Antonio_Gramsci,7
Bruce_Nauman,5
Cybill_Shepherd,4
Edsel_Ford_Fong,6
Nathan_Cohen_(critic),8
Mel_Ming,5
Isak_Andic,5
Sandra_Annenberg,5
Carter_Harrison_Jr.,8
Keith_Black_(engineer),7
Paul_Sills,11
Tio_Ie_Soei,6
Dorothy_Lonewolf_Miller,5
Mary_Mallon,9
Eloise_Blaine_Cram,9
Sudesh_Lotlikar,6
Nabi_Bux_G._Qazi,6
George_Pal,6
Colo_(gorilla),2
Phoolan_Devi,6
Jay_Ward,7
Israel_Regardie,9
Bibhuti_Patnaik,5
Ben_Chifley,8
George_Carman,9
Marion_Davies,7
Oka_Antara,4
Henry_Scaggs,8
Douglas_Fairbanks,7
Pepper_LaBeija,7
Sava_Mrkalj,10
Mimi_Chakraborty,6
David_Boies,9
Midori_Miura,5
Henry_Ajomale,5
Sibyl_Morrison,9
Janet_Lee_Bouvier,15
Swadesh_Bose,11
Richard_Dimbleby,8
Damon_Knight,4
Adolf_Loos,5
Swapna_Patker,4
Christiaan_Huygens,8
Arun_Saha,6
Anthony_Zinni,6
Harvey_Eisenberg,9
Aik_Htun,5
Dominique_Joseph_Garat,6
Emil_Nolde,4
Natasha_Richardson,11
Benjamin_Bronfman,6
Stephen_J._Cannell,6
Daws_Butler,5
Babar_Ali_(teacher),6
Ram_Dayal_Munda,7
Leilani_Dowding,6
Rola_(model),4
Carole_Lombard,6
Harry_Randall_Truman,6
Kortney_Ryan_Ziegler,8
Georg_Major,3
Attoor_Krishna_Pisharody,5
William_S._O'Brien,5
Fauja_Singh_(Sikh_leader),6
Gadzhimurat_Kamalov,10
Girolamo_de_Rada,3
Peter_Rachman,5
Jeremiah_Twa-Twa,8
Richa_Gangopadhyay,9
Nigel_Dodds,9
Bassam_Zuamut,8
Godfrey_Reggio,3
Death_of_Kelsey_Smith-Briggs,7
Angela_Davis,5
Alice_Vickery,7
